Date,Open,High,Low,Close,Adj Close,Volume
2017-06-28,-0.832339382532955,-0.8337948354152974,-0.8308555128272325,-0.8303875794787209,-0.8303875794787209,-0.21925061584430142
2017-06-29,-0.8301622436105727,-0.834204175500874,-0.8356673861757891,-0.8362558399590955,-0.8362558399590955,0.33592045047390556
2017-06-30,-0.8340141047809414,-0.8364964799801032,-0.8325740390231455,-0.8357528462036348,-0.8357528462036348,-0.35062807954430975
2017-07-03,-0.8304134519477706,-0.833958571449528,-0.8372140597521107,-0.8407827837582414,-0.8407827837582414,-0.21841142059159213
2017-07-05,-0.8432250771448662,-0.8471393222050961,-0.8515637534879847,-0.8550342734962938,-0.8550342734962938,2.2653858769520205
2017-07-06,-0.8599722996247297,-0.861548093217394,-0.8630778790006023,-0.8652618131906609,-0.8652618131906609,2.2653858769520205
2017-07-07,-0.8620657024347125,-0.8636766616623925,-0.8624763948320329,-0.8628306767059344,-0.8628306767059344,2.059424935167473
2017-07-10,-0.8624006468843098,-0.8631035855425851,-0.864882331506311,-0.8612378631469755,-0.8612378631469755,1.956406483455572
2017-07-11,-0.8606421885239243,-0.8580277684814347,-0.8585237845814327,-0.8550342734962938,-0.8550342734962938,1.301978875178989
2017-07-12,-0.8526035217335898,-0.854834915813937,-0.8526807955153284,-0.8536929568150654,-0.8536929568150654,0.9508769441058168
2017-07-13,-0.8527709939583883,-0.8556535959850903,-0.8552585848091979,-0.8571300808107133,-0.8571300808107133,0.444003011469397
2017-07-14,-0.856622855128757,-0.8574546923616275,-0.8545711743308327,-0.8546989443259867,-0.8546989443259867,-0.41524611400292616
2017-07-17,-0.8553668134427672,-0.8581096364985501,-0.858953416130411,-0.8593097204177096,-0.8593097204177096,0.8151009397709184
2017-07-18,-0.859804827399931,-0.8570453522760508,-0.8577504477932719,-0.8544474474482564,-0.8544474474482564,-0.19864692550192126
2017-07-19,-0.8538595634195796,-0.8556535959850903,-0.8533682059936936,-0.856124093299792,-0.856124093299792,-0.20347953264683347
2017-07-20,-0.8546131884311734,-0.8564722761562436,-0.8528526481349197,-0.8535252922299119,-0.8535252922299119,-0.5480704660696747
2017-07-21,-0.8531896745203849,-0.8558992000364363,-0.8519074587271674,-0.8543636151556796,-0.8543636151556796,-0.624639798437565
2017-07-24,-0.8526872578459891,-0.8492678906500946,-0.8495015220528892,-0.8464833796534624,-0.8464833796534624,0.45633050035402334
2017-07-25,-0.844481118830856,-0.8480398703933646,-0.8470955853786108,-0.8480761932124212,-0.8480761932124212,-0.02053496755620513
2017-07-26,-0.8470769383152348,-0.84812173841048,-0.844861501323924,-0.8457288890202714,-0.8457288890202714,-0.6480215144440863
2017-07-27,-0.8438949660440608,-0.8469755861708653,-0.8516496797977805,-0.8509264911600317,-0.8509264911600317,0.3594757930844357
2017-07-28,-0.8490028689004191,-0.8513145910779778,-0.8480407747863631,-0.8505911619897245,-0.8505911619897245,-0.6307746051125434
2017-07-31,-0.8497564939120129,-0.8502503068554785,-0.8546571006406283,-0.8571300808107133,-0.8571300808107133,0.42681397767252366
2017-08-01,-0.8567903273535555,-0.8595832608066261,-0.8574067425540892,-0.8593097204177096,-0.8593097204177096,0.3596783574557793
2017-08-02,-0.8590512023883371,-0.8581096364985501,-0.8602423107773458,-0.8557049318369081,-0.8557049318369081,1.7453344085155147
2017-08-03,-0.8443136466060573,-0.8456656978970202,-0.8419400067908718,-0.8438845785835822,-0.8438845785835822,1.8736734066453686
2017-08-04,-0.8433925493696649,-0.8416541650583689,-0.841854080481076,-0.8384354795660917,-0.8384354795660917,0.6391593143753125
2017-08-07,-0.8376147576141121,-0.840426144801639,-0.8364407229639499,-0.8393576347844363,-0.8393576347844363,-0.21288430703064462
2017-08-08,-0.8374472853893133,-0.8355140637747193,-0.8337770073602847,-0.833740871181792,-0.833740871181792,0.11275238878790024
2017-08-09,-0.8355213548041291,-0.834695383603566,-0.8329177442623281,-0.8346630264001367,-0.8346630264001367,-0.04863353963829942
2017-08-10,-0.8351864103545318,-0.8365783479972186,-0.8354096072464021,-0.8392738024918595,-0.8392738024918595,0.009473497169986201
2017-08-11,-0.8377822298389106,-0.8395255966133705,-0.8360110914149717,-0.8378486535180543,-0.8378486535180543,-0.7796883558174427
2017-08-14,-0.8335116881065454,-0.8360052718774112,-0.8308555128272325,-0.8345791941075599,-0.8345791941075599,-0.7352978207258539
2017-08-15,-0.8331767436569483,-0.8371514241170258,-0.8326599653329411,-0.8353336847407509,-0.8353336847407509,-1.1502943420742724
2017-08-16,-0.834432785342938,-0.8366602160143339,-0.8308555128272325,-0.8350821878630206,-0.8350821878630206,-1.055175900844773
2017-08-17,-0.8354376186917297,-0.8383794443737558,-0.8371281334423152,-0.8412019452211255,-0.8412019452211255,-0.5881492738283777
2017-08-18,-0.8400431048736922,-0.8434552614349061,-0.8404792595243457,-0.8437169139984287,-0.8437169139984287,-0.47804106911945
2017-08-21,-0.8440624382688594,-0.8479580023762493,-0.8484704063353413,-0.8490821807233426,-0.8490821807233426,-0.1634296626554653
2017-08-22,-0.8466582577532382,-0.8498409667699018,-0.8452911328729023,-0.8470702057014998,-0.8470702057014998,-0.7923630979100866
2017-08-23,-0.8478305633268287,-0.8437008654862521,-0.8447755750141283,-0.8406989514656648,-0.8406989514656648,-0.6093317195174539
2017-08-24,-0.8402943132108901,-0.8419816371268303,-0.8381592491598631,-0.8406151191730878,-0.8406151191730878,-0.7163435831215575
2017-08-25,-0.8392894798620983,-0.8425547132466377,-0.8396199964263891,-0.8433815848281215,-0.8433815848281215,-1.0348615881757408
2017-08-28,-0.8432250771448662,-0.8470574541879807,-0.8439163119161717,-0.84472290150935,-0.84472290150935,-0.9538358396382907
2017-08-29,-0.8475793549896308,-0.8461569059997122,-0.8445177960847413,-0.8437169139984287,-0.8437169139984287,-0.864215574202404
2017-08-30,-0.8418852993464772,-0.8437827335033675,-0.8397918490459804,-0.8404474545879344,-0.8404474545879344,-1.055436340750786
2017-08-31,-0.839708160424095,-0.8409992209214464,-0.8364407229639499,-0.8389384733215522,-0.8389384733215522,-0.8644760141084172
2017-09-01,-0.8382846465133066,-0.8414904290241383,-0.835925165105176,-0.8392738024918595,-0.8392738024918595,-1.1605961872454624
2017-09-05,-0.8395406881992963,-0.842636581263753,-0.8403933332145499,-0.842459429609777,-0.842459429609777,-0.9332610870632454
2017-09-06,-0.8419690354588765,-0.8450926217772129,-0.8428851961986239,-0.8453097275573875,-0.8453097275573875,-0.8590935893841437
2017-09-07,-0.8438949660440608,-0.8442739416060595,-0.8417681541712804,-0.8419564358543163,-0.8419564358543163,-0.8163235692633041
2017-09-08,-0.8422202437960744,-0.8457475659141354,-0.8424555646496457,-0.8459803858980017,-0.8459803858980017,-1.0986693651489827
2017-09-11,-0.8409642021100846,-0.8381338403224098,-0.8380733228500673,-0.8345791941075599,-0.8345791941075599,0.17563415720642844
2017-09-12,-0.8335954242189448,-0.835432195757604,-0.8320584811643716,-0.8351660201555974,-0.8351660201555974,-0.31462949697981407
2017-09-13,-0.8340141047809414,-0.8357596678260653,-0.8325740390231455,-0.8331540451337546,-0.8331540451337546,-0.831949963624098
2017-09-14,-0.8336791603313441,-0.8303563786964535,-0.8307695865174367,-0.8267827908979195,-0.8267827908979195,0.04118929016893094
2017-09-15,-0.8279851046881905,-0.8292920944739542,-0.8250125237611281,-0.8256091388018444,-0.8256091388018444,-0.47448172373726916
2017-09-18,-0.8248031324170165,-0.8240525413785732,-0.8221769555378714,-0.8226750085616572,-0.8226750085616572,0.03699331390538442
2017-09-19,-0.8249706046418152,-0.8279822062001091,-0.8245828922121498,-0.8282079398717246,-0.8282079398717246,-0.17601759144610485
2017-09-20,-0.8288224658121837,-0.8301926426622229,-0.8259577131688802,-0.8288785982123389,-0.8288785982123389,-0.6195756891539743
2017-09-21,-0.8278176324633919,-0.8310113228333762,-0.8297384707998889,-0.8330702128411779,-0.8330702128411779,-0.7066494310643984
2017-09-22,-0.8325068547577535,-0.8347772516206814,-0.8375577649912934,-0.8416211066840092,-0.8416211066840092,0.3180947857956666
2017-09-25,-0.839959368761293,-0.8415722970412537,-0.842111859410463,-0.8450582306796571,-0.8450582306796571,0.15792424359752866
2017-09-26,-0.8411316743348832,-0.8449288857429821,-0.8432289014378065,-0.8448905660945036,-0.8448905660945036,0.02782004166025168
2017-09-27,-0.8417178271216785,-0.8448470177258669,-0.8434866803671934,-0.8473217025792302,-0.8473217025792302,-0.2893378883291957
2017-09-28,-0.8473281466524328,-0.8495953627185558,-0.8464081749002457,-0.8480761932124212,-0.8480761932124212,-0.5036799309780859
2017-09-29,-0.8462395771912418,-0.8485310784960566,-0.844603722394537,-0.8472378702866534,-0.8472378702866534,-0.5651726865645436
2017-10-02,-0.8459046327416444,-0.849104154615864,-0.84632224859045,-0.8469863734089231,-0.8469863734089231,-0.5131715186639015
2017-10-03,-0.8495890216872143,-0.8464025100510582,-0.8487281852647283,-0.8432977525355448,-0.8432977525355448,0.8951717419863199
2017-10-04,-0.8409642021100846,-0.840917352904331,-0.8382451754696586,-0.839441467077013,-0.839441467077013,0.3192812342563935
2017-10-05,-0.8383683826257058,-0.8415722970412537,-0.8372999860619065,-0.8392738024918595,-0.8392738024918595,-0.8358565622142965
2017-10-06,-0.839959368761293,-0.8400986727331777,-0.8367844282031325,-0.8384354795660917,-0.8384354795660917,-0.7994528509071135
2017-10-09,-0.8418852993464772,-0.8446832816916361,-0.8422837120300543,-0.8462318827757321,-0.8462318827757321,0.125456068647879
2017-10-10,-0.8434762854820641,-0.8425547132466377,-0.8405651858341413,-0.839106137906706,-0.839106137906706,-0.023631308661029114
2017-10-11,-0.8395406881992963,-0.8414904290241383,-0.8373859123717021,-0.8396929639547434,-0.8396929639547434,-0.7406223699154578
2017-10-12,-0.8400431048736922,-0.8402624087674084,-0.8365266492737455,-0.839106137906706,-0.839106137906706,-0.8603668511468751
2017-10-13,-0.8377822298389106,-0.8409992209214464,-0.835925165105176,-0.8391899701992827,-0.8391899701992827,-1.0185117496315768
2017-10-16,-0.8396244243116956,-0.8432096573835602,-0.8397059227361847,-0.8419564358543163,-0.8419564358543163,-0.48750371903793077
2017-10-17,-0.8412154104472827,-0.8422272411781763,-0.8379873965402717,-0.8390223056141292,-0.8390223056141292,-1.0900459104832112
2017-10-18,-0.8383683826257058,-0.8385431804079865,-0.8356673861757891,-0.8368426660071329,-0.8368426660071329,-0.6137881356870136
2017-10-19,-0.8386195909629037,-0.8417360330754843,-0.8391044385676151,-0.8412857775137021,-0.8412857775137021,-0.5782814951672096
2017-10-20,-0.8402105770984908,-0.843127789366445,-0.8412525963125064,-0.8449743983870803,-0.8449743983870803,-0.6163057214451416
2017-10-23,-0.8417178271216785,-0.8456656978970202,-0.8458926170414717,-0.8495013421862265,-0.8495013421862265,-0.379913100087131
2017-10-24,-0.8479142994392279,-0.8495953627185558,-0.8459785433512674,-0.8493336776010729,-0.8493336776010729,-0.743255706742925
2017-10-25,-0.8490866050128184,-0.8524607433175925,-0.8531963533741023,-0.8557887641294849,-0.8557887641294849,0.44388726040005777
2017-10-26,-0.8541107717567775,-0.8563904081391283,-0.8533682059936936,-0.8556210995443314,-0.8556210995443314,-0.5893646600564394
2017-10-27,-0.8585487857139413,-0.8595013927895108,-0.8571489636247023,-0.8585552297845186,-0.8585552297845186,-0.02328405545301147
2017-10-30,-0.8588837301635385,-0.8599107328750873,-0.8568052583855196,-0.8589743912474025,-0.8589743912474025,-0.8119250286284139
2017-10-31,-0.8582975773767434,-0.8554898599508597,-0.8550867321896066,-0.8526031370115672,-0.8526031370115672,-0.4016164255882337
2017-11-01,-0.8515986883847979,-0.8551623878823983,-0.8550867321896066,-0.8583875651993651,-0.8583875651993651,0.40430039468604645
2017-11-02,-0.8695182164382518,-0.8681794026037356,-0.8708971731920068,-0.8706270799155748,-0.8706270799155748,2.2653858769520205
2017-11-03,-0.869853160887849,-0.8694892908775809,-0.8694364259254806,-0.866770794457043,-0.866770794457043,0.5306716246371338
2017-11-06,-0.8656663552678833,-0.8688343467406583,-0.8672882681805892,-0.8686151048937321,-0.8686151048937321,-0.16614981278493682
2017-11-07,-0.8690157997638559,-0.8694074228604656,-0.8666867840120198,-0.8668546267496198,-0.8668546267496198,-0.5110011861137913
2017-11-08,-0.8665037163918763,-0.8691618188091196,-0.8659134472238589,-0.8677767819679642,-0.8677767819679642,-0.6756570822488237
2017-11-09,-0.8681784386398627,-0.8704717070829648,-0.8688349417569111,-0.8685312726011553,-0.8685312726011553,-0.4667842776262114
2017-11-10,-0.8681784386398627,-0.8683431386379663,-0.8656556682944719,-0.8685312726011553,-0.8685312726011553,-0.7045659118162926
2017-11-13,-0.8695182164382518,-0.8637585296795078,-0.8672023418707937,-0.8615731923172826,-0.8615731923172826,0.15184731245721989
2017-11-14,-0.8612283413107193,-0.8640041337308538,-0.8627341737614197,-0.8653456454832377,-0.8653456454832377,-0.40051679042951116
2017-11-15,-0.8662525080546783,-0.8661327021758524,-0.8658275209140633,-0.8639204965094324,-0.8639204965094324,-0.31295110647439545
2017-11-16,-0.8618144940975145,-0.86302171752547,-0.8602423107773458,-0.8632498381688182,-0.8632498381688182,-0.3582676501206979
2017-11-17,-0.8552830773303678,-0.8583552405498961,-0.8591252687500024,-0.861824689195013,-0.861824689195013,1.9315778790823106
2017-11-20,-0.861898230209914,-0.8644953418335458,-0.863937142098559,-0.8653456454832377,-0.8653456454832377,0.34364683435229815
2017-11-21,-0.8635729524579003,-0.8629398495083546,-0.8617030580438719,-0.8602318756360542,-0.8602318756360542,0.058204697361795454
2017-11-22,-0.8602235079619276,-0.8634310576110465,-0.8598986055381632,-0.8631660058762414,-0.8631660058762414,-0.6200097556639964
2017-11-24,-0.861898230209914,-0.8640041337308538,-0.8604141633969371,-0.8614893600247058,-0.8614893600247058,-1.1042832920119345
2017-11-27,-0.8622331746595112,-0.8634310576110465,-0.8612734264948937,-0.8608187016840916,-0.8608187016840916,-0.724677660113981
2017-11-28,-0.8604747162991255,-0.862039301320086,-0.8586956372010239,-0.8603995402212077,-0.8603995402212077,-0.610778607884194
2017-11-29,-0.8599722996247297,-0.8631035855425851,-0.8659993735336545,-0.8660163038238519,-0.8660163038238519,0.4940364111912724
2017-11-30,-0.8648289941438901,-0.8671151183812363,-0.8641089947181502,-0.8652618131906609,-0.8652618131906609,-0.7837975187789847
2017-12-01,-0.8665874525042757,-0.867278854415467,-0.8637652894789676,-0.8665192975793126,-0.8665192975793126,-0.8007839882045145
2017-12-04,-0.8660012997174804,-0.8684250066550816,-0.8663430787728372,-0.8672737882125034,-0.8672737882125034,-0.3545057403671734
2017-12-05,-0.86851338308946,-0.8685887426893123,-0.8660852998434503,-0.8681121111382714,-0.8681121111382714,-0.6984600429086489
2017-12-06,-0.8695182164382518,-0.8656414940731604,-0.8666867840120198,-0.8628306767059344,-0.8628306767059344,0.03910577092082508
2017-12-07,-0.8629030635587057,-0.862776113474124,-0.8603282370871415,-0.8639204965094324,-0.8639204965094324,-0.6596544969126773
2017-12-08,-0.8614795496479174,-0.8636766616623925,-0.8602423107773458,-0.8617408569024362,-0.8617408569024362,-1.0393469421126353
2017-12-11,-0.861395813535518,-0.8571272202931662,-0.8587815635108197,-0.8540282859853726,-0.8540282859853726,0.2540265689164114
2017-12-12,-0.8526035217335898,-0.8503321748725938,-0.8495015220528892,-0.8472378702866534,-0.8472378702866534,0.4841396947627696
2017-12-13,-0.8467419938656375,-0.8487766825474026,-0.845806690731676,-0.8484115223827282,-0.8484115223827282,-0.24269020738549232
2017-12-14,-0.8467419938656375,-0.8470574541879807,-0.8455489118022891,-0.8489983484307658,-0.8489983484307658,-0.3646918344690243
2017-12-15,-0.8461558410788423,-0.8489404185816334,-0.8462363222806544,-0.845896553605425,-0.845896553605425,-0.036740117263695145
2017-12-18,-0.8445648549432554,-0.847384926256442,-0.8451192802533108,-0.8484953546753051,-0.8484953546753051,-0.45836338733178356
2017-12-19,-0.8471606744276341,-0.8502503068554785,-0.8493296694332979,-0.8528546338892976,-0.8528546338892976,-0.06805078151995263
2017-12-20,-0.8513474800476,-0.854834915813937,-0.8523370902761457,-0.8540282859853726,-0.8540282859853726,-0.32015661054076155
2017-12-21,-0.8531059384079857,-0.8545074437454756,-0.8511341219390065,-0.8525193047189905,-0.8525193047189905,-0.7740744289544907
2017-12-22,-0.8531059384079857,-0.8560629360706669,-0.852508942895737,-0.856124093299792,-0.856124093299792,-0.8230950068196481
2017-12-26,-0.8562879106791597,-0.8598288648579719,-0.8571489636247023,-0.8605672048063613,-0.8605672048063613,-0.7760421971332574
2017-12-27,-0.8606421885239243,-0.863267321576816,-0.8605000897067328,-0.8636689996317021,-0.8636689996317021,-0.6794768675370179
2017-12-28,-0.8630705357835043,-0.8643316057993152,-0.8611875001850979,-0.8616570246098594,-0.8616570246098594,-0.7940125506481704
2017-12-29,-0.8605584524115248,-0.8640041337308538,-0.860929721255711,-0.8638366642168556,-0.8638366642168556,-0.9500160543500966
2018-01-02,-0.8629030635587057,-0.8608931490804713,-0.8604141633969371,-0.8587228943696721,-0.8587228943696721,-0.783623892174976
2018-01-03,-0.8578788968147467,-0.8591739207210495,-0.8577504477932719,-0.8605672048063613,-0.8605672048063613,-0.7346322520771534
2018-01-04,-0.8624006468843098,-0.862776113474124,-0.863421584239785,-0.8620761860727433,-0.8620761860727433,0.835183750301272
2018-01-05,-0.8603072440743269,-0.863512925628162,-0.8598126792283676,-0.8609025339766684,-0.8609025339766684,-0.7144626282447953
2018-01-08,-0.8606421885239243,-0.8527063473689385,-0.8578363741030675,-0.8498366713565336,-0.8498366713565336,0.8100368304873277
2018-01-09,-0.8500077022492109,-0.8517239311635544,-0.8509622693194153,-0.8513456526229156,-0.8513456526229156,0.025013078228775732
2018-01-10,-0.8515986883847979,-0.8527063473689385,-0.8495015220528892,-0.8507588265748781,-0.8507588265748781,-0.7958645677575978
2018-01-11,-0.8499239661368116,-0.8484492104789414,-0.8476111432373848,-0.8489983484307658,-0.8489983484307658,-0.11999407388592509
2018-01-12,-0.8479980355516273,-0.8509052509924012,-0.8474392906177936,-0.8500043359416871,-0.8500043359416871,-0.6467771904486898
2018-01-16,-0.8486679244508218,-0.848367342461826,-0.8467518801394284,-0.8478246963346908,-0.8478246963346908,-0.16953553156310885
2018-01-17,-0.8469932022028355,-0.8461569059997122,-0.8439163119161717,-0.8438845785835822,-0.8438845785835822,0.012540900507475384
2018-01-18,-0.8441461743812588,-0.8443558096231749,-0.8415963015516891,-0.8453097275573875,-0.8453097275573875,-0.3977098269980352
2018-01-19,-0.844481118830856,-0.8453382258285588,-0.8422837120300543,-0.8422917650246236,-0.8422917650246236,-0.6284885214930939
2018-01-22,-0.8420527715712759,-0.8413266929899077,-0.8385029543990455,-0.841369609806279,-0.841369609806279,-0.24590229955965553
2018-01-23,-0.8361075075909242,-0.839934936698947,-0.8374718386814977,-0.8406989514656648,-0.8406989514656648,-0.4614886662039423
2018-01-24,-0.8391220076372997,-0.8430459213493297,-0.8417681541712804,-0.8445552369241965,-0.8445552369241965,-0.512968954292558
2018-01-25,-0.842638924358071,-0.8460750379825968,-0.845806690731676,-0.8491660130159193,-0.8491660130159193,-0.09256107045253127
2018-01-26,-0.8464070494160403,-0.8489404185816334,-0.8462363222806544,-0.8462318827757321,-0.8462318827757321,-0.7294523917242236
2018-01-29,-0.8473281466524328,-0.8451744897943281,-0.8447755750141283,-0.8425432619023538,-0.8425432619023538,-0.6693486489698366
2018-01-30,-0.8443973827184567,-0.8465662460852887,-0.8425414909594413,-0.8446390692167733,-0.8446390692167733,-0.6778563525662689
2018-01-31,-0.8430576049200675,-0.8422272411781763,-0.8408229647635281,-0.8398606285398968,-0.8398606285398968,-0.2448316021682678
2018-02-01,-0.8411316743348832,-0.8403442767845237,-0.8388466596382282,-0.8427109264875073,-0.8427109264875073,-0.8283327427072475
2018-02-02,-0.8425551882456717,-0.8446014136745209,-0.8434866803671934,-0.8457288890202714,-0.8457288890202714,-0.9709669979004945
2018-02-05,-0.8484167161136239,-0.8486948145302874,-0.847782995856976,-0.8516809817932227,-0.8516809817932227,-0.7512425305273307
2018-02-06,-0.8555342856675657,-0.8531975554716305,-0.8531963533741023,-0.8512618203303388,-0.8512618203303388,-0.5705840490561519
2018-02-07,-0.8478305633268287,-0.8477942663420186,-0.8462363222806544,-0.8450582306796571,-0.8450582306796571,-0.026322521023165846
2018-02-08,-0.8454022160672485,-0.8464025100510582,-0.8583519319618415,-0.8616570246098594,-0.8616570246098594,0.9417615473953537
2018-02-09,-0.8584650496015419,-0.8614662252002787,-0.8696942048548676,-0.8644234902648931,-0.8644234902648931,1.6996706116611946
2018-02-12,-0.8605584524115248,-0.86302171752547,-0.8630778790006023,-0.8614055277321291,-0.8614055277321291,-0.24086712804339971
2018-02-13,-0.8612283413107193,-0.8597469968408568,-0.8595549002989806,-0.8569624162255598,-0.8569624162255598,-0.7234333361185845
2018-02-14,-0.857962632927146,-0.8586827126183575,-0.8561178479071544,-0.8577169068587508,-0.8577169068587508,-0.8998090280242124
2018-02-15,-0.8559529662295625,-0.854343707711245,-0.8538837638524676,-0.8511779880377621,-0.8511779880377621,-0.3319921573806962
2018-02-16,-0.8514312161599993,-0.8494316266843253,-0.848556332645137,-0.8503396651119942,-0.8503396651119942,-0.41021094248667034
2018-02-20,-0.8503426466988082,-0.8506596469410552,-0.8486422589549327,-0.8507588265748781,-0.8507588265748781,-0.8828225585986826
2018-02-21,-0.849505285574815,-0.8512327230608625,-0.8476970695471804,-0.8515971495006459,-0.8515971495006459,-1.1113730450089614
2018-02-22,-0.8497564939120129,-0.8470574541879807,-0.8467518801394284,-0.8443875723390429,-0.8443875723390429,-0.026148894419157024
2018-02-23,-0.842890132695269,-0.842882185315099,-0.8397059227361847,-0.8411181129285485,-0.8411181129285485,-0.3596277251854337
2018-02-26,-0.839708160424095,-0.8407536168701004,-0.8366985018933369,-0.8381001503957846,-0.8381001503957846,-0.787154299789822
2018-02-27,-0.8382009104009072,-0.840180540750293,-0.8380733228500673,-0.841704938976586,-0.841704938976586,-0.6547929520004303
2018-02-28,-0.8402943132108901,-0.8428003172979837,-0.8425414909594413,-0.8461480504831552,-0.8461480504831552,-0.2866177381997242
2018-03-01,-0.844481118830856,-0.8464025100510582,-0.8495015220528892,-0.8529384661818744,-0.8529384661818744,-0.05051449451506165
2018-03-02,-0.8545294523187741,-0.8536887635743223,-0.8535400586132849,-0.8505911619897245,-0.8505911619897245,-0.5693107872934206
2018-03-05,-0.8515149522723986,-0.8522970072833618,-0.8499311536018674,-0.8515971495006459,-0.8515971495006459,-0.9365310547720782
2018-03-06,-0.8507613272608048,-0.853115687454515,-0.8512200482488023,-0.8544474474482564,-0.8544474474482564,-0.8028675074526204
2018-03-07,-0.8553668134427672,-0.8551623878823983,-0.85422746909165,-0.8521839755486834,-0.8521839755486834,-0.5940525783646776
2018-03-08,-0.8512637439352007,-0.8547530477968216,-0.8516496797977805,-0.8539444536927958,-0.8539444536927958,-1.0110747434265321
2018-03-09,-0.856120438454361,-0.8573728243445122,-0.8538837638524676,-0.8550342734962938,-0.8550342734962938,-0.44950843052733364
2018-03-12,-0.8536083550823815,-0.8471393222050961,-0.8514778271781892,-0.8448067338019268,-0.8448067338019268,0.34836369042787113
2018-03-13,-0.8536083550823815,-0.8471393222050961,-0.8514778271781892,-0.8468187088237695,-0.8468187088237695,-0.3166840784605851
2018-03-14,-0.8490866050128184,-0.8512327230608625,-0.8529385744447153,-0.8552857703740242,-0.8552857703740242,0.26253427251284367
2018-03-15,-0.8531896745203849,-0.8549986518481677,-0.8545711743308327,-0.8558725964220617,-0.8558725964220617,-0.14334685212511158
2018-03-16,-0.8567903273535555,-0.8579459004643195,-0.8557741426679719,-0.8583037329067882,-0.8583037329067882,-0.2728433609483577
2018-03-19,-0.8603909801867263,-0.8616299612345093,-0.8611875001850979,-0.8626630121207808,-0.8626630121207808,0.12273591851840748
2018-03-20,-0.8613120774231188,-0.8640860017479691,-0.8617030580438719,-0.8643396579723163,-0.8643396579723163,-0.6643713529882503
2018-03-21,-0.8639078969074975,-0.8606475450291253,-0.8608437949459153,-0.8609863662692451,-0.8609863662692451,-0.3188254732433606
2018-03-22,-0.8618144940975145,-0.8626942454570086,-0.8619608369732589,-0.8650941486055074,-0.8650941486055074,-0.61358557131567
2018-03-23,-0.8633217441207023,-0.866787646312775,-0.8664290050826328,-0.869369595526923,-0.869369595526923,-0.11727392375645355
2018-03-26,-0.8654988830430846,-0.8687524787235429,-0.8716705099801676,-0.8678606142605411,-0.8678606142605411,0.3805424877041727
2018-03-27,-0.8673410775158695,-0.8706354431171955,-0.879747583100959,-0.8818606071208631,-0.8818606071208631,1.9711936825636567
2018-03-28,-0.88936367507689,-0.8900381631735286,-0.894097276836833,-0.8937647926667657,-0.8937647926667657,2.2653858769520205
2018-03-29,-0.8938854251464531,-0.8888101429167985,-0.8963313608915201,-0.8891540165750429,-0.8891540165750429,2.2653858769520205
2018-04-02,-0.8940528973712517,-0.8945409041148716,-0.8983935923266158,-0.8967827551995298,-0.8967827551995298,2.2653858769520205
2018-04-03,-0.8864329111429139,-0.8875002546429533,-0.8927224558801027,-0.888315693649275,-0.888315693649275,2.2653858769520205
2018-04-04,-0.895978827956436,-0.8793134529314204,-0.8941832031466288,-0.8775013279068706,-0.8775013279068706,2.2653858769520205
2018-04-05,-0.8755472165310026,-0.8694892908775809,-0.8734749624858763,-0.8670222913347733,-0.8670222913347733,2.2653858769520205
2018-04-06,-0.8690157997638559,-0.8678519305352743,-0.8692645733058894,-0.8706270799155748,-0.8706270799155748,1.8694195548471526
2018-04-09,-0.8694344803258525,-0.867770062518159,-0.8728734783173068,-0.8759923466404885,-0.8759923466404885,0.9230098741624009
2018-04-10,-0.8701881053374463,-0.8690799507920043,-0.8702956890234372,-0.8676091173828107,-0.8676091173828107,1.1371493524399476
2018-04-11,-0.8691832719886545,-0.8680156665695049,-0.866858636631611,-0.8697049246972302,-0.8697049246972302,0.12233078977572023
2018-04-12,-0.8683459108646613,-0.8707991791514261,-0.8702956890234372,-0.8734773778631852,-0.8734773778631852,0.15876343885023794
2018-04-13,-0.8675922858530676,-0.8707991791514261,-0.8690067943765024,-0.8700402538675374,-0.8700402538675374,0.07727468603543103
2018-04-16,-0.8701881053374463,-0.8730914836306554,-0.8729594046271025,-0.8751540237147208,-0.8751540237147208,-0.20883301960377212
2018-04-17,-0.8757984248682005,-0.8771848844864218,-0.8767401622581112,-0.8770821664439867,-0.8770821664439867,-0.01740968868404634
2018-04-18,-0.8745423831822109,-0.8727640115621941,-0.8734749624858763,-0.873896539326069,-0.873896539326069,-0.14540143360588265
2018-04-19,-0.8745423831822109,-0.8723546714766174,-0.8732171835564895,-0.870124086160114,-0.870124086160114,-0.28056974482675023
2018-04-20,-0.8722815081474292,-0.8729277475964247,-0.8725297730781243,-0.8756570174701814,-0.8756570174701814,-0.4144647942848865
2018-04-23,-0.8744586470698115,-0.8775123565548831,-0.8768260885679069,-0.8795133029287133,-0.8795133029287133,-0.6270126953590189
2018-04-24,-0.8779755637905828,-0.8799683970683431,-0.8790601726225938,-0.8794294706361365,-0.8794294706361365,-0.3978545158347092
2018-04-25,-0.878812924914576,-0.8810326812908422,-0.879747583100959,-0.8810222841950953,-0.8810222841950953,-0.8816071723706209
2018-04-26,-0.8814924805113541,-0.880705209222381,-0.8801772146499373,-0.8783396508326383,-0.8783396508326383,-0.7825242570162534
2018-04-27,-0.8778080915657842,-0.8759568642296919,-0.8759668254699503,-0.8734773778631852,-0.8734773778631852,-0.7800356090254603
2018-04-30,-0.8732026053838218,-0.8735826917333473,-0.8709830995018024,-0.8736450424483387,-0.8736450424483387,-0.8195067236701324
